experiment,model,family,algorithm,seed_index,episode_k,instant_regret,cumulative_regret,welfare,source
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,1,13,1.544945221,18.66439743,0.9150547791,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,1,14,1.544945221,20.20934265,0.9150547791,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,1,15,1.544945221,21.75428787,0.9150547791,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,1,16,1.544945221,23.29923309,0.9150547791,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,1,17,1.544945221,24.84417831,0.9150547791,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,1,18,1.3,26.14417831,1.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,1,19,1.38,27.52417831,1.08,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,1,20,1.544945221,29.06912353,0.9150547791,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,1,0.26,0.26,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,2,1.05,1.31,1.35,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,3,0.26,1.57,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,4,0.26,1.83,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,5,0.26,2.09,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,6,0.26,2.35,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,7,0.26,2.61,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,8,0.26,2.87,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,9,0.26,3.13,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,10,0.26,3.39,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,11,1.26,4.65,1.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,12,0.26,4.91,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,13,0.26,5.17,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,14,0.26,5.43,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,15,0.26,5.69,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,16,0.26,5.95,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,17,0.42,6.37,1.98,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,18,0.26,6.63,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,19,1.52,8.15,0.88,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,2,20,0.26,8.41,2.14,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,1,1.38,1.38,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,2,1.38,2.76,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,3,1.38,4.14,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,4,1.38,5.52,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,5,1.38,6.9,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,6,1.38,8.28,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,7,1.38,9.66,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,8,1.38,11.04,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,9,1.38,12.42,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,10,1.38,13.8,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,11,1.38,15.18,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,12,1.38,16.56,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,13,0,16.56,2.66,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,14,1.38,17.94,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,15,1.38,19.32,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,16,1.38,20.7,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,17,1.38,22.08,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,18,1.17,23.25,1.49,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,19,1.38,24.63,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,3,20,1.38,26.01,1.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,1,0.74,0.74,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,2,1.96,2.7,0.94,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,3,0.74,3.44,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,4,1.8,5.24,1.1,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,5,0.74,5.98,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,6,0.74,6.72,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,7,0.74,7.46,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,8,0.74,8.2,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,9,0.74,8.94,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,10,0.74,9.68,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,11,0.74,10.42,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,12,0.74,11.16,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,13,0.74,11.9,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,14,0.74,12.64,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,15,0.74,13.38,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,16,0.74,14.12,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,17,0.74,14.86,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,18,0.85,15.71,2.05,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,19,0.74,16.45,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,iql,4,20,0.74,17.19,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,1,1.16,1.16,1.75,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,2,1.46,2.62,1.45,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,3,0.96,3.58,1.95,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,4,0.73,4.31,2.18,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,5,0.73,5.04,2.18,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,6,1.05,6.09,1.86,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,7,1.510767086,7.600767086,1.399232914,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,8,0.73,8.330767086,2.18,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,9,1.05,9.380767086,1.86,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,10,2.17,11.55076709,0.74,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,11,0.76,12.31076709,2.15,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,12,0.75,13.06076709,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,13,1.7,14.76076709,1.21,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,14,0.85,15.61076709,2.06,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,15,1.35,16.96076709,1.56,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,16,1.6,18.56076709,1.31,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,17,2.35,20.91076709,0.56,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,18,1.510767086,22.42153417,1.399232914,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,19,0.73,23.15153417,2.18,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,0,20,0.89,24.04153417,2.02,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,1,1.44,1.44,1.26,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,2,2.46,3.9,0.24,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,3,1.880178925,5.780178925,0.8198210746,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,4,0.87,6.650178925,1.83,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,5,1.880178925,8.530357851,0.8198210746,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,6,1.53,10.06035785,1.17,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,7,1.086984529,11.14734238,1.613015471,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,8,2.46,13.60734238,0.24,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,9,0.87,14.47734238,1.83,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,10,1.548989504,16.02633188,1.151010496,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,11,1.48,17.50633188,1.22,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,12,0.54,18.04633188,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,13,0.8,18.84633188,1.9,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,14,1.21,20.05633188,1.49,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,15,0.8944667418,20.95079863,1.805533258,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,16,1.02,21.97079863,1.68,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,17,1.356742705,23.32754133,1.343257295,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,18,1.356742705,24.68428404,1.343257295,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,19,0.91,25.59428404,1.79,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,1,20,1.48,27.07428404,1.22,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,1,1.52,1.52,1.44,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,2,0.78,2.3,2.18,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,3,1.312589444,3.612589444,1.647410556,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,4,1.46,5.072589444,1.5,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,5,0.54,5.612589444,2.42,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,6,0.46,6.072589444,2.5,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,7,0.42,6.492589444,2.54,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,8,1.32,7.812589444,1.64,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,9,1.52,9.332589444,1.44,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,10,1.67,11.00258944,1.29,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,11,2.54,13.54258944,0.42,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,12,2.53,16.07258944,0.43,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,13,1.387607968,17.46019741,1.572392032,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,14,1.387607968,18.84780538,1.572392032,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,15,0.46,19.30780538,2.5,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,16,1.36,20.66780538,1.6,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,17,1.271247619,21.939053,1.688752381,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,18,0.68,22.619053,2.28,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,19,0.62,23.239053,2.34,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,2,20,1.36,24.599053,1.6,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,1,1.534404002,1.534404002,1.365595998,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,2,1.87,3.404404002,1.03,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,3,2.61,6.014404002,0.29,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,4,1.765083197,7.779487199,1.134916803,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,5,1.675080496,9.454567694,1.224919504,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,6,0.84,10.29456769,2.06,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,7,1.25,11.54456769,1.65,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,8,1.296313187,12.84088088,1.603686813,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,9,0.85,13.69088088,2.05,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,10,1.248534725,14.93941561,1.651465275,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,11,0.84,15.77941561,2.06,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,12,1.404371049,17.18378665,1.495628951,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,13,0.58,17.76378665,2.32,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,14,1.2,18.96378665,1.7,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,15,1.77086322,20.73464987,1.12913678,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,16,2.02,22.75464987,0.88,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,17,0.74,23.49464987,2.16,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,18,0.85,24.34464987,2.05,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,19,1.54,25.88464987,1.36,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,3,20,2.6,28.48464987,0.3,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,gpt-5.4-nano,Native,random,4,1,1.405399616,1.405399616,1.334600384,results/cloudgpt/E2_gpt_5_4_nano_20260317_c19_beta0p25.npz
